date,close,open,high,low,volume
2021/9/8,1793.5,1796.1,1804.4,1783.1,161.26K
2021/9/9,1800,1790.9,1803.4,1785.1,154.13K
2021/9/10,1792.1,1796.2,1806,1788.2,136.25K
2021/9/13,1794.4,1789.8,1800.2,1784.4,114.31K
2021/9/14,1807.1,1794.8,1810.6,1780.6,197.95K
2021/9/15,1794.8,1806.6,1808.5,1791.7,139.30K
2021/9/16,1756.7,1795.5,1797.3,1745.5,255.27K
2021/9/17,1751.4,1754.6,1767.8,1747.1,183.25K
2021/9/20,1763.8,1754.2,1768.4,1742.3,152.45K
2021/9/21,1778.2,1765.5,1782.8,1758.3,141.62K
2021/9/22,1778.8,1775,1788.4,1764.6,172.35K
2021/9/23,1749.8,1769.2,1777.1,1737.5,225.46K
2021/9/24,1751.7,1743.7,1758,1740.2,151.55K
2021/9/27,1752,1751.8,1760.9,1744.7,137.57K
2021/9/28,1737.5,1750,1754.3,1727.8,215.84K
2021/9/29,1724.9,1736,1747.6,1723.7,2.05K
2021/9/30,1758.5,1728.1,1766.3,1724.5,15.87K
2021/10/1,1760.1,1759.1,1766.4,1751.6,5.81K
2021/10/4,1769.4,1762.4,1772.6,1749.7,2.67K
2021/10/5,1762.8,1772.9,1772.9,1751.1,4.83K
2021/10/6,1763.7,1762.4,1767.4,1747.9,3.61K
2021/10/7,1761.1,1765.7,1769.3,1754.5,5.37K
2021/10/8,1759.4,1756.4,1783.2,1755.6,7.54K
2021/10/11,1757.7,1760.3,1762.3,1752.1,4.27K
2021/10/12,1761.2,1755.7,1771.7,1753.8,4.82K
2021/10/13,1796.7,1761.9,1798.4,1760,5.67K
2021/10/14,1799.8,1795.7,1803.6,1789.9,4.07K
2021/10/15,1770.2,1799.4,1799.4,1767,3.80K
2021/10/18,1767.6,1769.5,1773.6,1762.8,1.57K
2021/10/19,1772.4,1766.8,1787.7,1765.6,1.56K
2021/10/20,1786.8,1771.5,1791.1,1771.1,4.21K
2021/10/21,1783.8,1784.5,1791.6,1780,1.02K
2021/10/22,1798.3,1786.8,1817.5,1785.6,12.85K
2021/10/25,1808.8,1796.4,1813.3,1795.3,6.08K
2021/10/26,1795.4,1810.8,1811.2,1784.9,3.37K
2021/10/27,1800.8,1796.5,1802.7,1786.7,2.79K
2021/10/28,1804.7,1799.9,1814.6,1795.2,12.55K
2021/10/29,1785.9,1803.3,1804.2,1774.6,9.21K
2021/11/1,1797.9,1786.8,1799.5,1782.9,11.68K
2021/11/2,1791.5,1796.7,1799.4,1789.7,7.90K
2021/11/3,1766,1791,1791,1761,6.75K
2021/11/4,1795.6,1773,1802.2,1773,8.08K
2021/11/5,1819,1794.8,1822.2,1787.6,48.24K
2021/11/8,1830.2,1822.2,1830.4,1815.9,39.67K
2021/11/9,1832.9,1828.4,1836.9,1823.2,54.48K
2021/11/10,1850.6,1835.7,1872.8,1825.2,73.44K
2021/11/11,1866.3,1853.9,1870.8,1847.6,47.68K
2021/11/12,1870.8,1866.3,1873.3,1849.9,28.48K
2021/11/15,1869.2,1876.3,1876.3,1861,87.36K
2021/11/16,1856.7,1867.4,1881.9,1853.5,24.65K
2021/11/17,1872.8,1854.5,1873.1,1853.8,34.03K
2021/11/18,1864,1871.7,1875.9,1859.4,50.58K
2021/11/19,1854.3,1863.8,1870.5,1847,62.34K
2021/11/22,1809.1,1850.7,1853,1805.3,140.29K
2021/11/23,1786.3,1808.7,1815.2,1784.3,150.81K
2021/11/24,1786.9,1792.3,1798.8,1780.2,103.43K
2021/11/26,1788.1,1792.3,1819.3,1781.6,180.64K
2021/11/29,1787.1,1792.4,1803,1784,3.17K
2021/11/30,1778.3,1788.8,1813.1,1773.2,3.42K
2021/12/1,1786.3,1778.4,1796.2,1775.7,4.08K
2021/12/2,1764.7,1786.1,1786.9,1764.2,5.57K
2021/12/3,1785.8,1772.5,1789.6,1768.5,6.77K
2021/12/6,1781.5,1790,1790.1,1778.7,2.89K
2021/12/7,1786.8,1782.1,1791.2,1774.5,5.25K
2021/12/8,1787.6,1788.1,1796.2,1782.6,2.70K
2021/12/9,1778.9,1786.4,1790.4,1775.4,5.16K
2021/12/10,1787,1779.1,1793.1,1772.9,6.46K
2021/12/13,1790.6,1786.6,1794.2,1784.6,5.02K
2021/12/14,1774.7,1790,1791.4,1768.6,6.65K
2021/12/15,1766.9,1774.3,1783.3,1755.4,1.84K
2021/12/16,1800.7,1781.2,1803.1,1778.4,7.25K
2021/12/17,1807.3,1803.7,1818,1799.3,8.37K
2021/12/20,1796.9,1802.4,1805.5,1791.4,3.80K
2021/12/21,1791.1,1794.3,1803.6,1787.6,4.59K
2021/12/22,1804.6,1791.8,1808.1,1788.6,1.60K
2021/12/23,1814,1806.9,1814.2,1801.6,2.46K
2021/12/27,1811.1,1809,1816.8,1806,2.57K
2021/12/28,1813.3,1814.9,1823.6,1808,2.64K
2021/12/29,1808.2,1809.8,1810,1791.9,3.24K
2021/12/30,1816.6,1807.4,1820.3,1798.8,6.52K
2021/12/31,1831,1819.1,1833.6,1818,5.23K
2022/1/3,1802.4,1832.9,1835.4,1800.5,9.97K
2022/1/4,1817,1804.5,1819.5,1800.6,10.86K
2022/1/5,1827.5,1817,1832.6,1811.6,10.32K
2022/1/6,1791.5,1813.5,1813.7,1788,33.20K
2022/1/7,1799.9,1793,1800.7,1783.8,71.89K
2022/1/10,1801.3,1798,1804.4,1792,39.84K
2022/1/11,1821,1803.7,1825.5,1802.3,40.67K
2022/1/12,1829.8,1823.7,1830.4,1816.9,45.50K
2022/1/13,1823.9,1828,1830.5,1814.3,86.51K
2022/1/14,1819,1823.5,1831.5,1816.8,25.16K
2022/1/18,1814.9,1819.8,1825.2,1807.2,102.42K
2022/1/19,1845.5,1816.4,1846.1,1811.6,88.81K
2022/1/20,1844.9,1842.9,1850.8,1838.4,80.38K
2022/1/21,1834.1,1842.6,1845.8,1830.6,68.74K
2022/1/24,1844.2,1838.3,1847.2,1831.9,103.78K
2022/1/25,1855,1846,1856.7,1836.8,77.99K
2022/1/26,1832,1850.7,1852.6,1816.4,154.39K
2022/1/27,1795,1821.4,1823.8,1792.7,206.38K
2022/1/28,1789.3,1801.6,1802.7,1783.8,7.00K
2022/1/31,1799.2,1795.4,1803.2,1788.9,7.66K
2022/2/1,1804.3,1800.9,1812.4,1800,3.20K
2022/2/2,1813.2,1803,1814.4,1797.6,3.75K
2022/2/3,1807,1809.9,1812,1791.6,3.60K
2022/2/4,1810.8,1808.6,1818.6,1794.9,6.89K
2022/2/7,1824.7,1810.9,1827.5,1810.7,5.59K
2022/2/8,1831,1824.5,1832.8,1819.2,10.19K
2022/2/9,1839.7,1830,1840,1829,6.96K
2022/2/10,1840.7,1837.2,1846.4,1825.1,14.23K
2022/2/11,1845.5,1830.4,1870.6,1824.4,9.35K
2022/2/14,1872.8,1866.7,1879.6,1855.3,5.15K
2022/2/15,1859.6,1876.3,1884.8,1849.2,5.03K
2022/2/16,1874.9,1858.6,1877.4,1855.4,5.49K
2022/2/17,1905.3,1875,1906.6,1873.3,10.08K
2022/2/18,1903.1,1905,1907.9,1891.8,4.60K
2022/2/22,1910.7,1904.7,1921.5,1893,15.12K
2022/2/23,1913.7,1904.1,1916,1894.5,7.72K
2022/2/24,1929.4,1915.1,1979.1,1882,22.15K
2022/2/25,1890.8,1909.5,1928,1887.7,8.22K
2022/2/28,1904,1921,1938.1,1895.6,9.26K
2022/3/1,1947.1,1912.2,1955.6,1906.6,9.48K
2022/3/2,1925.6,1949.5,1954.2,1919.5,10.16K
2022/3/3,1939.3,1934.2,1947.6,1926.6,14.29K
2022/3/4,1969.9,1942.1,1978.1,1934.9,12.27K
2022/3/7,1999.2,1981.3,2010.3,1967.8,73.28K
2022/3/8,2046.7,2004.1,2082,1989.6,73.70K
2022/3/9,1991.7,2060.2,2070.4,1984.6,63.78K
2022/3/10,2004.5,1996.9,2018.3,1978.8,94.69K
2022/3/11,1989.4,2004.6,2007.6,1964.8,84.98K
2022/3/14,1965.5,1993.5,1999,1956.7,24.89K
2022/3/15,1934.7,1958.7,1961.1,1913.5,49.53K
2022/3/16,1914.3,1924.9,1934.8,1900.4,40.17K
2022/3/17,1948.2,1933.4,1955.6,1929,36.57K
2022/3/18,1933.9,1947.9,1950.9,1922.7,37.36K
2022/3/21,1934.8,1927.4,1947.2,1922.2,50.54K
2022/3/22,1926.7,1941,1944.7,1915.5,47.98K
2022/3/23,1942.6,1926.3,1953.9,1920.7,57.22K
2022/3/24,1967.7,1948.9,1972.5,1942.9,71.41K
2022/3/25,1959.8,1963.2,1970.4,1948.2,63.34K
2022/3/28,1944.7,1962.5,1965.2,1920.7,109.25K
2022/3/29,1918,1927.2,1934.4,1893.2,214.61K
2022/3/30,1944.1,1930,1948.3,1925.4,3.76K
2022/3/31,1959.5,1942.5,1960.4,1928.6,7.31K
2022/4/1,1929.2,1947.9,1949.5,1927.1,2.17K
2022/4/4,1939.7,1933.5,1946.1,1924,2.95K
2022/4/5,1933.5,1941.5,1954.4,1927.2,4.70K
2022/4/6,1929.3,1933.4,1942.2,1922.3,3.99K
2022/4/7,1944.2,1932.9,1948,1930,6.75K
2022/4/8,1952.2,1941.4,1958.3,1937.7,6.83K
2022/4/11,1955,1957.1,1981.2,1949.9,5.74K
2022/4/12,1983,1965,1989.1,1960.4,9.08K
2022/4/13,1991.5,1976.6,1992.2,1974,9.41K
2022/4/14,1981.6,1988.7,1990.6,1969.6,3.13K
2022/4/18,1993.3,1983.1,2009.5,1981.8,1.60K
2022/4/19,1965.8,1987.8,1991.6,1952.8,5.38K
2022/4/20,1962.3,1959,1967.3,1947.8,5.75K
2022/4/21,1955,1964.2,1966.2,1944.8,11.80K
2022/4/22,1941.4,1960,1964.5,1935,12.26K
2022/4/25,1903,1937.4,1942.6,1898.8,17.15K
2022/4/26,1911.1,1907.3,1918.7,1904.2,8.90K
2022/4/27,1895.6,1914,1914.8,1888.8,5.84K
2022/4/28,1898.3,1893,1904.3,1877.8,6.72K
2022/4/29,1918.6,1902.5,1928.2,1900.6,7.74K
2022/5/2,1870.6,1903.1,1907.4,1860.8,9.78K
2022/5/3,1877.8,1870.4,1885,1856.7,24.90K
2022/5/4,1876.2,1876.1,1898.8,1868.8,29.35K
2022/5/5,1883,1891.3,1917.6,1879.6,28.69K
2022/5/6,1890.2,1884.5,1900.8,1872.4,52.58K
2022/5/9,1865.9,1890.9,1891.8,1858.6,71.72K
2022/5/10,1848.4,1860.3,1871.6,1841.9,90.25K
2022/5/11,1861,1844.9,1864.5,1838,60.05K
2022/5/12,1831.6,1858.8,1865.8,1827.2,71.42K
2022/5/13,1814.8,1828.1,1834.2,1804,21.40K
2022/5/16,1820.4,1816,1832.4,1792,27.77K
2022/5/17,1825.4,1831.7,1840.9,1817.8,27.00K
2022/5/18,1822.4,1820.2,1829.3,1811.7,40.54K
2022/5/19,1847.8,1821.3,1854.5,1814.9,38.86K
2022/5/20,1848.4,1847.4,1854,1837.3,42.70K
2022/5/23,1853.9,1850.9,1870.4,1849.7,62.66K
2022/5/24,1871.4,1858.6,1875,1853.9,76.58K
2022/5/25,1852.5,1871.2,1872.7,1845,99.60K
2022/5/26,1853.9,1857.9,1859,1842.5,92.09K
2022/5/27,1865,1863,1873.4,1859.8,1.64K
2022/5/31,1856.3,1862,1875.3,1847.1,2.93K
2022/6/1,1856.7,1846.2,1860.7,1838.6,1.11K
2022/6/2,1879.4,1856.9,1882.1,1856.9,1.24K
2022/6/3,1858.3,1880.9,1886.4,1858,0.84K
2022/6/6,1851.9,1863.4,1869,1851.8,0.29K
2022/6/7,1860.5,1852.3,1866,1847.1,0.58K
2022/6/8,1865,1863.7,1870.6,1855.4,1.85K
2022/6/9,1861.2,1863.9,1865,1850.7,1.06K
2022/6/10,1883.9,1858.5,1887.4,1835,2.02K
2022/6/13,1840.2,1887.4,1890.6,1828,3.02K
2022/6/14,1822.4,1828.8,1841.3,1814.9,6.44K
2022/6/15,1828.6,1818.2,1854,1817.8,3.10K
2022/6/16,1858.9,1844.9,1869,1825.8,2.24K
2022/6/17,1849.6,1870,1870,1845.3,0.88K
2022/6/21,1847.8,1847.5,1856,1840,3.73K
2022/6/22,1847.4,1843.1,1859,1833.6,2.54K
2022/6/23,1838.6,1848.5,1857.6,1832.4,2.55K
2022/6/24,1839.3,1833.6,1842.3,1826.7,3.38K
2022/6/27,1833.9,1848.5,1851.5,1831.2,1.80K
2022/6/28,1830.3,1833,1839.5,1828.9,2.99K
2022/6/29,1826.5,1830.2,1843.6,1820,1.43K
2022/6/30,1816.3,1828,1835.1,1811.9,2.83K
2022/7/1,1810.4,1814.8,1822,1792.7,3.28K
2022/7/5,1772.8,1823,1823.9,1772,2.66K
2022/7/6,1745.1,1775.6,1779.4,1739.4,4.85K
2022/7/7,1748.3,1746.5,1756.6,1744.5,2.88K
2022/7/8,1750.9,1747.9,1760.2,1734.8,6.63K
2022/7/11,1740.3,1750,1751.3,1737.6,6.75K
2022/7/12,1733.4,1740.2,1747.5,1730.2,5.71K
2022/7/13,1744,1732,1752.3,1713.1,5.40K
2022/7/14,1714.5,1741.2,1741.2,1703.8,5.76K
2022/7/15,1711.6,1716.6,1722.8,1705.5,2.93K
2022/7/18,1717.7,1713.2,1729.6,1712.1,5.88K
2022/7/19,1718,1713.2,1723.7,1710.6,5.09K
2022/7/20,1707.7,1717,1719.9,1698,4.85K
2022/7/21,1721.1,1701.7,1726.8,1686.3,7.29K
2022/7/22,1735,1724.6,1745.3,1719.5,7.71K
2022/7/25,1727.1,1733.8,1742,1720.8,6.09K
2022/7/26,1726,1725.3,1733.9,1720,10.32K
2022/7/27,1728,1724.2,1748,1717.5,17.57K
2022/7/28,1769.2,1751.4,1774.4,1750.4,192.86K
2022/7/29,1781.8,1773.1,1784.6,1768.4,140.67K
2022/8/1,1787.7,1782.5,1792.5,1774.3,133.74K
2022/8/2,1789.7,1789.2,1805,1776,174.17K
2022/8/3,1776.4,1777.3,1789.4,1770,151.73K
2022/8/4,1806.9,1782.1,1812,1779.4,153.29K
2022/8/5,1791.2,1807.7,1811.6,1780.2,168.90K
2022/8/7,1790.5,1792,1792,1787.6,2.26K
2022/8/8,1805.2,1790.3,1806.4,1786.9,103.68K
2022/8/9,1812.3,1805.5,1817,1799.4,120.51K
2022/8/10,1813.7,1811.5,1824.6,1803.3,154.59K
2022/8/11,1807.2,1807.9,1814.9,1798.6,121.26K
2022/8/12,1815.5,1805.2,1819.1,1799.6,118.65K
2022/8/14,1815.1,1818.1,1818.5,1815.1,2.76K
2022/8/15,1798.1,1818.9,1818.9,1787.6,137.77K
2022/8/16,1789.7,1795.5,1798,1785.4,94.40K
2022/8/17,1776.7,1790.8,1796.6,1773.9,137.83K
2022/8/18,1771.2,1777.1,1786.3,1768.8,124.32K
2022/8/19,1762.9,1773.1,1773.3,1759.1,138.70K
2022/8/21,1759.1,1760.5,1761.7,1758.4,2.14K
2022/8/22,1748.4,1760.6,1762.1,1740.2,142.86K
2022/8/23,1761.2,1750,1767.5,1743.1,145.26K
2022/8/24,1761.5,1761.3,1769.5,1754.8,112.65K
2022/8/25,1771.4,1764.4,1778.8,1763,117.57K
2022/8/26,1749.8,1771.8,1772.3,1746.2,176.90K
2022/8/28,1746.2,1750.8,1750.8,1744.9,5.62K
2022/8/29,1749.7,1748.4,1757.9,1731.4,156.22K
2022/8/30,1736.3,1749.8,1752.8,1732.9,130.66K
2022/8/31,1726.2,1735.5,1738,1720.6,176.73K
2022/9/1,1709.3,1723,1723,1699.1,198.62K
2022/9/2,1722.6,1707.8,1729.5,1705.9,174.68K
2022/9/4,1718.9,1724.2,1724.2,1718.9,2.26K
2022/9/5,1724.8,1718.8,1726.5,1718.7,52.23K
2022/9/6,1712.9,1724.2,1737.4,1710.6,206.27K
2022/9/7,1727.8,1712.9,1731.2,1701.7,173.62K
2022/9/8,1720.2,1729.5,1739.4,1713.7,1.69K
2022/9/9,1728.6,1719.6,1740.5,1719.4,154.71K
2022/9/11,1729.5,1728.4,1731.4,1728.1,2.79K
2022/9/12,1740.6,1728.4,1746.4,1722.3,154.37K
2022/9/13,1717.4,1736,1742.9,1706.7,232.70K
2022/9/14,1709.1,1711.6,1717.3,1703.3,163.29K
2022/9/15,1677.3,1707.2,1707.8,1668.9,268.09K
2022/9/16,1683.5,1673.7,1689.9,1661.9,217.23K
2022/9/18,1686.6,1684.4,1688.7,1683.1,4.12K
2022/9/19,1678.2,1685.4,1688.8,1667.6,141.17K
2022/9/20,1671.1,1684.9,1688.8,1668.1,143.93K
2022/9/21,1675.7,1673.2,1696.9,1661.3,227.94K
2022/9/22,1681.1,1682.8,1693.5,1663.3,241.28K
2022/9/23,1655.6,1680.1,1685,1646.6,243.05K
2022/9/25,1651.3,1653.2,1653.2,1647.5,4.59K
2022/9/26,1633.4,1651,1657.2,1627.7,219.86K
2022/9/27,1636.2,1629.2,1650.1,1628.7,197.06K
2022/9/28,1670,1636.5,1671.6,1622.2,279.82K
2022/9/29,1681.6,1682,1685.6,1662.6,4.51K
2022/9/30,1684.9,1682.7,1696.7,1681,2.24K
2022/10/2,1684.9,1682.4,1685.3,1682,0.04K
2022/10/3,1714.9,1682.4,1722.8,1679.5,7.15K
2022/10/4,1743.7,1722.6,1751.6,1717.9,7.09K
2022/10/5,1734.2,1747.5,1749.4,1723.1,9.56K
2022/10/6,1734.3,1739,1746.8,1728.4,5.94K
2022/10/7,1722.8,1734.8,1735,1712.4,6.08K
2022/10/9,1719.2,1716.5,1720,1716.5,0.03K
2022/10/10,1688.8,1717,1720,1686.2,5.85K
2022/10/11,1699.5,1689.3,1704.6,1681.7,6.04K
2022/10/12,1691.1,1686.3,1698,1682.1,6.02K
2022/10/13,1690.8,1694.3,1702,1662,7.67K
2022/10/14,1662.8,1686.1,1691.2,1659.9,8.87K
2022/10/16,1667,1663.2,1667,1663.2,0.04K
2022/10/17,1677.8,1663.2,1688,1663.2,2.36K
2022/10/18,1669.6,1669.7,1679.6,1664.6,3.04K
2022/10/19,1648,1671.1,1672.9,1646.2,4.34K
2022/10/20,1650.7,1648.5,1664,1640.6,3.05K
2022/10/21,1670.2,1645.7,1676.5,1635,7.25K
2022/10/23,1678.9,1676.5,1686.1,1675.2,0.09K
2022/10/24,1668.1,1676.5,1686.1,1662,7.08K
2022/10/25,1672.2,1670.1,1680,1655.4,18.34K
2022/10/26,1683.4,1671.1,1693,1668.3,17.17K
2022/10/27,1680,1682.2,1688.5,1673,8.61K
2022/10/28,1659.1,1681.5,1684.8,1655.2,13.64K
2022/10/30,1661,1661.7,1661.7,1659.5,0.10K
2022/10/31,1654.9,1661.5,1662.5,1649.1,7.30K
2022/11/1,1663.8,1649.9,1674.3,1648.8,22.97K
2022/11/2,1664.1,1664.9,1687,1651.4,21.14K
2022/11/3,1644.9,1652.4,1656.8,1632.4,28.12K
2022/11/4,1690.6,1645.8,1700.4,1645.8,18.09K
2022/11/6,1690.2,1692.4,1695.5,1690,0.56K
2022/11/7,1694.5,1692.5,1699.2,1684,45.28K
2022/11/8,1730,1691.6,1734.3,1681.3,57.68K
2022/11/9,1727.8,1729.4,1739.9,1719.4,52.46K
2022/11/10,1767.8,1723.5,1774.6,1720.2,64.74K
2022/11/11,1783.5,1771.8,1788.4,1764.9,47.44K
2022/11/13,1780.7,1783.4,1783.4,1778.2,0.11K
2022/11/14,1790.8,1783.5,1792.4,1770,30.96K
2022/11/15,1791.6,1788.3,1806,1784.5,88.74K
2022/11/16,1791,1797,1802.7,1788.3,48.04K
2022/11/17,1777.8,1775,1792.6,1771.4,28.83K
2022/11/18,1769,1777.6,1784.5,1764,31.81K
2022/11/20,1769.1,1766.7,1769.4,1766.2,0.20K
2022/11/21,1754.6,1766.6,1769.7,1748.8,66.25K
2022/11/22,1754.8,1755.4,1765.8,1752.4,60.48K
2022/11/23,1760.4,1755.6,1769.7,1733.5,73.08K
2022/11/24,1770.2,1767.9,1773.8,1767.4,19.33K
2022/11/25,1768.8,1765.2,1776,1760.6,62.95K
2022/11/27,1765.3,1769.9,1770.6,1764.8,1.47K
2022/11/28,1755.3,1771.1,1778.5,1753.3,128.55K
2022/11/29,1778.7,1769.4,1788,1769.2,2.43K
2022/11/30,1775.1,1777.7,1799.3,1773.7,3.78K
2022/12/1,1830.3,1798,1833.2,1798,3.78K
2022/12/2,1824.7,1831.5,1833.8,1807.3,3.02K
2022/12/4,1827.1,1826.5,1827.7,1824.3,0.02K
2022/12/5,1796.5,1826.5,1837.3,1793.6,4.95K
2022/12/6,1797.6,1796.3,1808,1794.9,2.96K
2022/12/7,1813.2,1798.3,1817.9,1797.2,3.35K
2022/12/8,1816.7,1813.9,1821.9,1808.5,2.77K
2022/12/9,1825.9,1817.2,1833.4,1815.8,4.51K
2022/12/11,1821.3,1823.8,1823.8,1821.3,0.01K
2022/12/12,1807.4,1823.8,1823.8,1804.9,3.36K
2022/12/13,1840.5,1807.7,1851.4,1807.1,6.09K
2022/12/14,1833.8,1837.3,1840,1821.6,3.00K
2022/12/15,1803.1,1834.4,1834.4,1797.6,3.94K
2022/12/16,1815.6,1802.4,1819.2,1799.2,3.23K
2022/12/18,1815.9,1818.1,1818.1,1815.9,0.00K
2022/12/19,1813,1818.1,1823.6,1808.6,2.04K
2022/12/20,1840.8,1812.3,1847.6,1810.3,4.61K
2022/12/21,1840.9,1843.1,1848.4,1837.1,2.57K
2022/12/22,1810.8,1838.4,1844.4,1808.4,5.52K
2022/12/23,1819.8,1816.4,1827.6,1814.8,5.23K
2022/12/25,1820.8,1820.8,1820.8,1820.8,
2022/12/26,1825,1823.8,1825,1823.8,0.00K
2022/12/27,1838.8,1823.8,1857,1823.8,4.24K
2022/12/28,1831.5,1838,1838.2,1819.9,5.57K
2022/12/29,1841.9,1828,1842.7,1827,5.11K
2022/12/30,1842.2,1837.3,1848.2,1835.9,5.71K
2023/1/1,1846.3,1846.3,1846.3,1846.3,
2023/1/2,1850.7,1850,1853.6,1847.6,0.07K
2023/1/3,1862.1,1847.2,1872.2,1847.2,13.45K
2023/1/4,1875,1861.4,1887,1858.3,11.66K
2023/1/5,1856.7,1876,1880,1846.1,16.26K
2023/1/6,1885.9,1851.9,1891.1,1851.6,16.60K
2023/1/8,1889.2,1886.4,1890.6,1886.4,0.07K
2023/1/9,1894.2,1886.4,1902.4,1886.4,52.32K
2023/1/10,1893,1891.7,1901.4,1889,46.44K
2023/1/11,1895.5,1897.8,1907.1,1887.5,65.91K
2023/1/12,1915.5,1895.2,1922.8,1891,62.08K
2023/1/13,1938.5,1916,1942.1,1911.9,57.03K
2023/1/15,1937,1939.9,1940.2,1937,0.06K
2023/1/16,1937.3,1936.7,1948.3,1930.8,11.21K
2023/1/17,1926.7,1939.9,1948.3,1923.2,40.45K
2023/1/18,1923.8,1928,1946.4,1915.5,29.26K
2023/1/19,1940.6,1924.5,1953.6,1918.7,49.16K
2023/1/20,1944.9,1949.8,1955.5,1938.8,45.79K
2023/1/22,1944.9,1943.8,1945.9,1942.2,0.34K
2023/1/23,1945.4,1948,1953.3,1929.2,57.33K
2023/1/24,1952.2,1948.9,1960.5,1935,83.91K
2023/1/25,1959.4,1955.2,1966.3,1937.5,86.71K
2023/1/26,1946.7,1965,1966.5,1935.1,129.95K
2023/1/27,1945.6,1945.8,1952.1,1933,144.50K
2023/1/29,1960.5,1962,1962,1958.6,0.05K
2023/1/30,1956,1962,1966.6,1952.9,3.66K
2023/1/31,1962.2,1955.3,1963.6,1932.5,5.96K
2023/2/1,1959.7,1959.7,1987.7,1953.2,4.12K
2023/2/2,1947.6,1985.4,1992.1,1942.5,4.75K
2023/2/3,1893.3,1943.3,1949.1,1891.3,6.37K
2023/2/5,1894.2,1889.7,1898.7,1889.7,0.12K
2023/2/6,1896.1,1890,1910.3,1889.7,3.62K
2023/2/7,1901.5,1897,1913.4,1894.4,4.53K
2023/2/8,1907.7,1901.8,1915.4,1898.5,6.45K
2023/2/9,1895.3,1902.7,1919,1887.4,5.50K
2023/2/10,1891.2,1890.4,1899.9,1880.4,6.50K
2023/2/12,1890.3,1892.9,1892.9,1890,0.12K
2023/2/13,1880.1,1892.5,1893,1877.6,5.60K
2023/2/14,1882.1,1881.2,1898,1869.6,4.11K
2023/2/15,1862,1881.6,1887,1856.4,5.08K
2023/2/16,1868.6,1863.5,1871.4,1853.5,3.75K
2023/2/17,1866.9,1862,1869.6,1844.6,5.98K
2023/2/19,1864.3,1867.1,1868,1864.2,0.02K
2023/2/20,1867.3,1863.1,1873,1863.1,2.16K
2023/2/21,1859.2,1867.1,1873,1855.7,6.78K
2023/2/22,1858.3,1860.6,1871.4,1848.6,5.86K
2023/2/23,1843.6,1851.3,1857.9,1841.6,5.17K
2023/2/24,1833.9,1845.1,1851.7,1832.7,5.43K
2023/2/26,1835.5,1834.4,1836.4,1834,0.04K
2023/2/27,1841.6,1834,1843.6,1829,10.69K
2023/2/28,1853.2,1841,1855,1827.6,11.05K
2023/3/1,1862.1,1850.5,1869,1846.4,11.49K
2023/3/2,1857.3,1860.1,1861.9,1852.7,11.17K
2023/3/3,1871.4,1858.9,1880.8,1858.9,13.79K
2023/3/5,1875,1877.7,1878.2,1875,0.07K
2023/3/6,1871.4,1877.7,1880.9,1867.5,14.99K
2023/3/7,1836.8,1868.6,1873.4,1834.2,43.01K
2023/3/8,1835.6,1834.7,1845.3,1830.2,62.61K
2023/3/9,1851.5,1834.9,1856.1,1832.7,73.56K
2023/3/10,1884,1852.1,1891.1,1847,61.68K
2023/3/12,1899,1894.4,1916,1894.4,1.23K
2023/3/13,1933,1893.8,1935.6,1892.5,106.59K
2023/3/14,1927.4,1935.8,1935.8,1916.4,33.13K
2023/3/15,1948.1,1924.5,1959.1,1906,84.73K
2023/3/16,1939.7,1940.2,1954.6,1928.4,34.77K
2023/3/17,1990.2,1942.7,2010.4,1939.1,67.46K
2023/3/19,1997.5,2006.8,2011.2,1996,1.74K
2023/3/20,1999.7,2008.6,2031.7,1987,69.06K
2023/3/21,1958.3,2000.7,2005.7,1955.9,65.17K
2023/3/22,1966.6,1959.7,1999.4,1953.7,60.53K
2023/3/23,2013.3,1992.5,2023.3,1984.4,74.55K
2023/3/24,2001.7,2013.3,2023.9,1995.7,118.69K
2023/3/26,1996.4,2000.2,2000.2,1990.7,2.09K
2023/3/27,1971.5,2000.3,2001.5,1962.7,107.04K
2023/3/28,1990.4,1975.4,1994.2,1967.6,121.74K
2023/3/29,1984.5,1992.1,1993.2,1976.4,145.72K
2023/3/30,2015.6,1999.7,2020.1,1989.6,3.89K
2023/3/31,2004.1,2015.8,2022.8,2002.3,4.15K
2023/4/2,1992.5,2004.6,2007.8,1992.5,0.06K
2023/4/3,2018.5,2007.5,2026.1,1984.5,4.32K
2023/4/4,2056.2,2019.8,2061,2012.7,4.34K
2023/4/5,2053.6,2056.3,2067.1,2044.5,4.43K
2023/4/6,2044.4,2055,2055.4,2034.6,3.48K
2023/4/9,2038.5,2026,2039.4,2023.6,0.06K
2023/4/10,2021.8,2032.2,2039.4,2015,3.60K
2023/4/11,2037.3,2025,2040.4,2022.2,5.57K
2023/4/12,2043.3,2037.1,2061.5,2034.4,6.30K
2023/4/13,2073.8,2048.2,2080.8,2046.9,5.42K
2023/4/14,2034.4,2073.1,2080,2024.8,6.73K
2023/4/16,2034.9,2032.8,2036.8,2030.4,0.12K
2023/4/17,2025.7,2033,2046.6,2012.5,2.84K
2023/4/18,2038.5,2025.8,2043.2,2023,3.23K
2023/4/19,2025.9,2036.2,2038.6,1999.5,7.31K
2023/4/20,2037.9,2025.8,2042.5,2021.4,3.18K
2023/4/21,2009.2,2034.4,2035.4,2001.4,4.17K
2023/4/23,2014,2012.3,2014,2011,0.01K
2023/4/24,2018.6,2011,2020.1,2003.8,5.73K
