date,open,volume,low,high,close
2022/12/8,403.0646,135340,401.4437903,403.1592598,402.6563592
2022/12/9,403.1339,153293,402.6024909,404.5825999,403.7173025
2022/12/12,404.7214,175334,403.2364728,406.7351921,403.5363955
2022/12/13,403.0832,125804,402.7828572,404.1012114,403.7354955
2022/12/14,407.7633,231166,404.060627,409.4851436,408.2833131
2022/12/15,407.0369,140716,404.1731474,408.3823482,405.1289865
2022/12/16,402.8575,171808,401.6572325,403.628857,403.1757279
2022/12/19,404.7555,157930,403.3582052,406.7125752,405.7468659
2022/12/20,404.4916,139770,404.0769944,406.2203228,405.9214708
2022/12/21,410.0386,177706,406.901145,410.6456758,409.926402
2022/12/22,410.9414,128249,410.0298655,411.7649629,410.3198866
2022/12/23,407.1565,170484,406.1610844,411.5860102,407.216799
2022/12/26,408.3017,158014,407.3220794,409.2174289,408.0605929
2022/12/27,408.1853,102642,407.2323583,408.8309738,408.7943686
2022/12/28,409.9169,165891,408.2718318,413.1429632,409.4308936
2022/12/29,409.9976,125942,408.3815996,410.4978933,409.0290738
2022/12/30,410.2789,136829,408.9884427,411.4775132,411.3851182
2023/1/3,411.8216,112226,409.7958219,412.2999564,411.1825302
2023/1/4,412.5111,185241,410.6262113,413.7116544,413.1522719
2023/1/5,414.1596,182422,412.3917014,415.811273,412.5115971
2023/1/6,410.0937,202026,408.5561366,412.7837441,409.5802738
2023/1/9,413.5695,213660,409.0415837,414.6265478,414.0420773
2023/1/10,412.4348,146738,412.2364808,414.3038472,413.7360047
2023/1/11,414.2127,130219,413.5612558,415.2223313,414.8689014
2023/1/12,413.2034,145301,411.6213312,414.9932232,414.677666
2023/1/13,415.2994,193106,413.1337773,416.3446396,415.2892386
2023/1/16,417.9332,175077,414.9042271,419.4491027,417.3649762
2023/1/17,419.2346,115431,417.9238445,419.7159452,419.0579193
2023/1/18,419.0503,172983,417.1549948,420.9940469,418.4350604
2023/1/19,418.694,178823,417.7046146,421.5141081,419.7330071
2023/1/20,423.6165,153298,419.973014,424.3734444,423.5668635
2023/1/30,421.7529,81871,421.2838455,423.0686646,422.8665791
2023/1/31,421.4649,157510,419.284825,422.5090139,419.6919573
2023/2/1,422.0555,144981,418.1984184,422.7043123,421.7884238
2023/2/2,424.5504,158939,420.682403,425.8917971,425.0690166
2023/2/3,419.1164,220230,418.3408078,426.1646762,419.6528516
2023/2/6,414.837,279958,413.1416743,419.6321478,414.0941452
2023/2/7,413.2632,152104,412.5650752,414.0876608,412.9872465
2023/2/8,412.9861,163446,411.8010922,414.4936372,413.0189431
2023/2/9,413.1549,157736,411.9674472,414.4948572,413.852981
2023/2/10,411.0187391,198154,410.1410809,414.995108,411.132528
2023/2/13,412.6198242,137796,411.5320091,413.9692301,413.4803992
2023/2/14,411.1315868,135988,410.6741731,413.3194869,413.1446619
2023/2/15,413.3728842,256156,411.3111146,414.386183,412.0308989
2023/2/16,411.3604523,142186,410.5782721,412.0518533,411.8599468
2023/2/17,411.2415194,171491,410.3805359,412.8423767,410.664257
2023/2/20,412.545889,152951,410.6870789,413.4379829,412.7667352
2023/2/21,412.5770095,87436,412.0713008,413.3742584,412.174592
2023/2/22,412.8371527,139188,411.7798676,413.6976873,413.3663645
2023/2/23,411.7614505,132577,411.5906198,414.6570539,412.4189936
2023/2/24,412.6851183,180449,411.0081138,413.9605854,413.6196849
2023/2/27,413.3550436,147782,412.5516593,413.8584704,412.7794229
2023/2/28,413.7880234,148767,412.7429089,414.0874986,413.370824
2023/3/1,414.7655338,172696,411.9817415,415.3830609,414.7824326
2023/3/2,413.5932549,153429,413.289359,414.8051706,414.3731909
2023/3/3,415.4950613,144625,414.5737551,416.5068594,416.3653313
2023/3/6,418.1704941,148042,416.4365378,419.4736152,419.2658246
2023/3/7,419.2125977,105168,419.0212798,420.3554825,419.7074232
2023/3/8,415.8901183,187828,414.6226431,418.5837727,414.8997999
2023/3/9,414.6664514,115070,414.157274,415.508648,414.8706008
2023/3/10,417.7304108,145509,415.2584404,417.997101,417.6453274
2023/3/13,422.6738529,273216,416.7063281,423.6431003,421.2707951
2023/3/14,425.8979288,274392,423.1261873,426.8340929,426.4547945
2023/3/15,425.6053802,197114,424.6729138,427.0632805,426.6318343
2023/3/16,429.6335478,314192,428.6071989,434.6901406,430.6351028
2023/3/17,430.7141839,255522,429.6652558,433.8097166,432.5642056
2023/3/20,441.2849159,409444,435.1902344,446.0774909,445.1821584
2023/3/21,443.055861,293778,440.1487923,444.4119482,441.7953481
2023/3/22,435.0758671,320503,433.6528751,439.8501034,435.6893721
2023/3/23,439.7368877,262020,434.1804086,440.1798021,438.662554
2023/3/24,441.7724359,263237,437.6978528,442.6136887,440.9988496
2023/3/27,439.5526565,289348,438.3258622,444.7420844,438.4587446
2023/3/28,436.5316524,234304,434.399621,437.6606559,436.5191812
2023/3/29,439.4170769,204691,436.745381,440.516279,438.1249501
2023/3/30,438.3369711,206094,437.4988369,440.1128411,439.2898639
2023/3/31,440.6953421,229861,438.092135,441.9361281,441.6703524
2023/4/3,438.0167605,268549,435.1377372,441.7231378,436.1822276
2023/4/4,440.5556422,242797,439.159447,442.2774093,441.2345948
2023/4/6,448.2294026,114337,446.6303374,448.4815773,447.7577089
2023/4/7,446.3706491,195017,445.315209,447.9538656,447.8422994
2023/4/10,444.8723693,173580,442.2504159,447.3814097,443.4396359
2023/4/11,443.2165856,222364,441.7619867,445.8453979,445.5333919
2023/4/12,446.7857028,258549,444.7547686,450.8434249,449.5698812
2023/4/13,448.7264397,252894,446.1844097,450.8916443,449.4738647
2023/4/14,453.1735597,303481,450.698397,453.923924,451.7900889
2023/4/17,445.1574934,379691,443.03798,450.4198161,446.9210245
2023/4/18,444.221694,262937,441.5873428,445.7821,445.2291654
2023/4/19,446.7348445,270080,444.0470996,447.8829306,444.9741905
2023/4/20,445.0133672,267901,442.0678489,446.1857489,445.5314065
2023/4/21,446.2259818,259380,442.7012761,447.6209004,443.5603339
2023/4/24,442.5379018,324388,440.7878591,445.8712892,442.3514927
2023/4/25,444.9914224,246921,441.2374227,447.8854033,446.1624663
2023/4/26,448.4209264,232996,445.2913757,449.8289702,447.6316152
2023/4/27,447.0711604,278473,445.9896628,450.1397474,448.5687632
2023/4/28,445.8359714,278572,443.9091105,446.8955053,445.3216246
2023/5/4,458.4023015,207226,454.7615659,459.8615,455.3964448
2023/5/5,458.0025297,312846,455.2818196,459.9863649,457.995834
2023/5/8,451.1608402,341189,447.9460871,452.7040128,452.5809348
2023/5/9,452.3927697,211133,451.6750755,454.3143831,453.3782015
2023/5/10,455.49209,205651,453.2052682,455.9649616,455.1607166
2023/5/11,455.9472232,251737,453.5656872,457.6664435,455.099529
2023/5/12,453.2436612,326360,450.8656471,457.3934905,451.8148719
2023/5/15,453.376066,263175,452.4522737,454.8846524,453.7467115
2023/5/16,453.6491809,228216,451.6520728,455.0062219,452.6094208
2023/5/17,450.4041609,302801,449.0826791,454.4199228,450.6398895
2023/5/18,449.7394216,259925,447.8814583,450.6535622,449.8807221
2023/5/19,447.2492885,286095,446.6128325,449.2196633,448.0852789
2023/5/22,450.6840649,312479,445.728652,451.3271638,449.9657035
2023/5/23,449.0302138,226615,447.7581659,450.9108191,448.1088559
2023/5/24,450.9450551,263231,447.6319277,451.8395743,450.4192794
2023/5/25,448.2994408,295707,447.6550244,451.6194822,448.5613225
2023/5/26,445.6280961,309943,445.2421533,447.8918701,446.1360591
2023/5/29,445.4731841,234099,444.2987348,446.9457304,446.2338715
2023/5/30,445.8339633,196557,444.5528808,447.0122458,445.2750083
2023/5/31,449.4280886,288522,447.8831257,452.3164033,451.47392
2023/6/1,452.5596144,247469,451.125906,454.3492717,451.5760731
2023/6/2,453.884855,194547,452.3821721,454.8720271,452.8845904
2023/6/5,448.6516476,273049,447.242909,452.9765539,447.9936035
2023/6/6,451.1236649,190377,447.9810547,451.5918936,451.0127323
2023/6/7,452.5463532,185838,450.8290775,453.1036918,451.8028425
2023/6/8,449.4504502,282156,448.794043,453.2330573,449.2977149
2023/6/9,451.9858343,203969,451.1777511,453.1520164,453.1125071
2023/6/12,452.6319387,206295,451.8378703,453.9606716,453.2784235
2023/6/13,453.0281784,202687,451.3162244,454.7086539,454.4449952
2023/6/14,451.4492042,242487,450.3224468,454.4427051,451.6977066
2023/6/15,450.2808167,257979,447.856815,453.4006154,447.9610845
2023/6/16,451.0954555,238179,447.6217633,452.3445775,451.3214093
2023/6/19,451.4220047,215916,450.4746956,452.6511302,452.089491
2023/6/20,451.8901954,139451,451.3359594,452.8792305,452.6486199
2023/6/21,450.4685473,261208,448.9577408,451.9020192,450.8011028
2023/6/26,449.4790615,98340,449.2850434,450.5976,450.2172012
2023/6/27,450.920158,224566,449.2450471,452.3343159,449.974557
2023/6/28,448.136306,312107,447.3002705,450.6017282,448.3575657
2023/6/29,448.4954369,235280,448.0884559,449.7251615,448.750478
2023/6/30,449.7585189,253034,447.0990179,450.1875958,449.7873119
2023/7/3,451.7947732,238493,450.233349,452.3256344,450.6366004
2023/7/4,451.1752806,196442,450.61126,452.6903605,451.1144318
2023/7/5,451.3252397,117741,450.708135,452.1151702,451.8596028
2023/7/6,451.3332115,254877,451.1609802,453.9867338,451.8364539
2023/7/7,450.0780028,291687,448.7634491,451.1546976,450.9811941
2023/7/10,451.7045696,260513,451.2253821,453.1752317,452.2762732
2023/7/11,452.1484848,265098,450.5118357,452.9895162,452.398151
2023/7/12,452.6005705,229208,452.0450732,453.211783,452.3806472
2023/7/13,455.414324,324856,452.6722457,456.8163777,456.5746888
2023/7/14,455.2461308,279068,453.6282323,456.5973342,454.2876142
2023/7/17,454.5741958,262067,453.7997766,456.4067581,455.6146834
2023/7/18,455.9675415,213182,454.5204191,457.2773333,457.2113763
2023/7/19,461.0680693,336213,458.0695718,463.4523589,462.7425846
2023/7/20,463.2062671,245223,461.4365804,463.9561007,462.2731136
2023/7/21,460.0175972,263609,459.2886191,461.3129334,459.7299301
2023/7/24,458.649714,243804,457.9732717,459.6600649,459.48484
2023/7/25,457.9444039,285843,457.1129992,460.3812529,457.2621576
2023/7/26,457.9126256,231239,455.7328666,459.2184534,459.0940663
2023/7/27,458.7409877,237055,457.9873891,460.7973164,460.2314614
2023/7/28,456.3315821,353086,455.7150629,458.5232762,456.7540514
2023/7/31,457.1907895,227665,455.9874405,457.973603,456.4601512
2023/8/1,457.9153221,183468,457.8114903,459.1217406,458.092
2023/8/2,457.0134518,200453,455.7730025,457.9456555,457.6526942
2023/8/3,455.7319159,196994,455.4989992,457.3716334,455.5583523
2023/8/4,454.7690752,195416,454.1902946,455.9118952,454.9087624
2023/8/7,456.3105549,204451,455.431517,457.3265158,456.1674553
2023/8/8,456.0834849,137298,454.9742705,456.6510162,456.1668665
2023/8/9,455.8438067,183962,455.2013821,456.7630881,455.8704105
2023/8/10,454.2935364,201130,453.6204761,455.9866042,454.1367675
2023/8/11,454.6727295,220364,454.2829385,456.2531393,455.9837693
2023/8/14,455.6633119,145727,455.5078832,456.6969658,456.1733098
2023/8/15,455.5000735,158399,455.1325239,456.4296699,456.2448633
2023/8/16,456.7671963,182206,456.2820427,457.6881957,457.4048165
2023/8/17,456.4297116,158015,455.8715918,457.8820644,457.1395849
2023/8/18,456.0385506,184525,455.1026167,457.3060288,455.426555
2023/8/21,455.3664993,182465,454.874234,457.7399519,457.3222258
2023/8/22,456.8330254,159531,455.7702902,457.2604665,456.8003402
2023/8/23,457.4158649,182734,456.1664517,458.5342108,458.2151158
2023/8/24,459.7737732,182440,458.2330127,460.8537317,460.2830858
2023/8/25,459.3433337,170610,458.834241,460.1845783,458.9108695
2023/8/28,459.1306483,219939,457.9022013,459.9544242,459.0922785
2023/8/29,459.8616759,162137,458.853018,461.223611,460.6266271
2023/8/30,461.6475436,238318,460.0466339,462.7294636,462.1334987
2023/8/31,462.8775724,172997,462.3734321,463.8583969,463.7014876
2023/9/1,462.0662171,187316,461.6770657,463.3987678,463.0089942
2023/9/4,463.5434414,232471,462.09967,466.1536711,464.9344918
2023/9/5,463.761298,139266,463.2909183,465.5615149,465.0534849
2023/9/6,463.8350564,152288,463.7436219,465.1845938,464.3614798
2023/9/7,464.142197,168606,463.522514,464.8434077,464.2569785
2023/9/8,465.4334122,178882,464.1165087,467.6863529,466.9606872
2023/9/11,467.1269611,198051,466.0428277,468.0525034,466.6683461
2023/9/12,466.3416324,146994,466.0414372,467.374401,466.9069866
2023/9/13,466.7616663,187696,465.6599694,468.739099,467.7402924
2023/9/14,467.9296408,258845,466.9799954,472.9964925,472.0894876
2023/9/15,477.3760701,451713,467.1605585,480.3101691,469.85239
2023/9/18,471.2178695,320030,466.0265483,473.2312691,467.4465838
2023/9/19,467.9700531,162878,466.5907547,470.4320152,469.972032
2023/9/20,470.3645381,193799,469.6747729,472.882163,471.5285911
2023/9/21,471.0577937,178531,470.3174721,473.1264847,471.0167358
2023/9/22,470.788205,234005,468.2618439,472.1647559,470.6080914
2023/9/25,470.4982507,150434,469.7888123,471.9544064,471.6613686
2023/9/26,470.590266,160482,470.5338742,472.4154279,470.7785303
2023/9/27,469.3719474,251826,465.1054999,470.9574704,467.2072712
2023/9/28,463.7338427,342526,455.2999558,466.0698083,459.8282111
2023/10/9,454.9688663,163553,452.5693885,456.4194107,455.4892865
2023/10/10,453.9611767,253518,450.7875902,455.3356989,451.294061
2023/10/11,451.5508495,169932,450.0996697,452.1811035,451.1509451
2023/10/12,452.5463588,163733,451.7589555,454.8478861,454.5173329
2023/10/13,453.57348,146749,453.2917907,456.0544369,455.6783048
2023/10/16,464.6766348,287169,460.5016875,466.4792377,461.9892969
2023/10/17,463.4970816,132972,462.4653953,464.3155942,464.2180567
2023/10/18,465.8483342,207356,464.8098894,469.0278346,468.6978299
2023/10/19,471.1514911,259416,469.0456466,473.0174423,472.07264
2023/10/20,476.9312259,300525,472.2892435,478.396346,477.5106969
2023/10/23,475.0765103,308140,474.354374,480.2459725,476.7789793
2023/10/24,475.5252978,184769,475.365773,477.5276826,476.0040598
2023/10/25,475.2162395,216793,473.0785016,476.3150101,474.915192
2023/10/26,477.8062967,269827,473.6538783,478.2891691,477.7418901
2023/10/27,478.0713313,270530,475.302048,479.050865,478.2434241
2023/10/30,482.9052723,273875,476.8897519,483.8472951,479.2444223
2023/10/31,480.1085512,239173,479.0657267,481.3030548,479.7674498
2023/11/1,477.689993,290702,477.065287,482.2343185,477.9775267
2023/11/2,478.1864894,200790,477.1593084,479.6603203,478.7419983
2023/11/3,478.3851967,187723,477.2089906,479.3636572,478.2855384
2023/11/6,478.5447974,344416,475.5079339,480.468697,476.2078646
2023/11/7,475.0665972,178231,473.9262472,476.9766891,474.2425927
2023/11/8,472.7794497,221301,470.5566659,473.4946813,472.0599877
2023/11/9,470.0895532,235154,468.6930155,472.6219174,469.1209107
2023/11/10,471.7958997,225962,468.1420525,472.6181606,471.6354259
2023/11/13,468.5388971,212470,467.5849662,472.1593998,470.2429398
2023/11/14,470.6675235,184662,468.6517098,471.9807875,471.8364401
2023/11/15,473.2294817,226609,471.0438839,474.5493548,473.2404171
2023/11/16,472.4933927,179867,471.3114157,473.7177197,472.1324418
2023/11/17,473.9427789,219472,471.6028079,474.753175,473.780955
2023/11/20,470.8124906,242770,468.2596949,473.2892222,468.3319955
2023/11/21,466.5670037,254614,464.1803544,467.6812813,467.3407053
2023/11/22,468.9110116,300224,465.9052312,470.0920505,466.4604021
2023/11/23,466.4824911,215429,464.8505849,468.4942804,465.8668557
2023/11/24,466.1267521,109136,465.2698377,466.4122357,466.3450739
2023/11/27,467.9079313,245391,466.6238781,471.5998758,470.5047121
2023/11/28,471.7886882,193893,470.2052147,472.519428,472.061514
2023/11/29,476.3139703,287119,471.6655607,477.3948748,475.9296614
2023/11/30,476.7240905,202243,475.2307951,476.9807293,476.2297349
2023/12/1,476.0645983,192889,474.8817701,477.2912613,476.4116263
2023/12/4,485.6971624,326402,475.0601455,487.1578946,482.254892
2023/12/5,475.4304481,362938,473.0663376,482.0646414,475.6757199
2023/12/6,474.6513521,236519,472.1666558,475.4258264,474.8599914
2023/12/7,476.2312981,198095,474.7907699,476.7281893,475.6898793
2023/12/8,475.8252317,189837,474.0832316,477.3887959,475.9836792
2023/12/11,472.0368047,275525,470.6713538,475.9667308,472.3891901
2023/12/12,469.7753919,188250,468.4433155,471.6111856,470.6566214
2023/12/13,469.981869,218353,469.426148,472.3427304,469.8127289
2023/12/14,476.790444,199195,469.5890982,478.6266921,476.948695
2023/12/15,475.591623,207613,475.2068859,478.0034636,476.2471017
2023/12/18,474.1926828,200131,473.9270383,477.5194853,475.7211054
2023/12/19,476.5577072,121572,475.5108487,477.7702758,476.7895197
2023/12/20,477.4697993,144169,476.4880043,478.7526287,477.7954575
2023/12/21,477.1655822,144091,476.3600158,478.3092579,477.9270493
2023/12/22,479.8803162,223101,477.2313397,481.933509,480.5560584
2023/12/25,481.2607844,234601,480.4355867,483.954988,481.8533831
2023/12/26,481.9595582,133480,481.5896908,482.8503204,482.4125605
2023/12/27,482.2561586,160582,480.5892755,484.0325875,483.4775424
2023/12/28,485.3538782,189687,483.7675883,486.3535302,484.5591563
2023/12/29,482.351625,221409,480.7909611,483.7342067,482.4060662
